name,city,state,zipcode,country,cuisines,pickup_enabled,delivery_enabled,weighted_rating_value,aggregated_rating_count
NY Bakery and Desserts,New York,NY,10019,US, Italian,False,True,2.0,142
NY Bakery and Desserts,New York,NY,10019,US, Kids Menu,False,True,2.0,142
NY Bakery and Desserts,New York,NY,10019,US, Late Night,False,True,2.0,142
NY Bakery and Desserts,New York,NY,10019,US, Popcorn,False,True,2.0,142
NY Bakery and Desserts,New York,NY,10019,US, Snacks,False,True,2.0,142
Brooklyn Pizza,North Miami Beach,FL,33162,US,American,False,True,2.0,196
Brooklyn Pizza,North Miami Beach,FL,33162,US, Dessert,False,True,2.0,196
Brooklyn Pizza,North Miami Beach,FL,33162,US, Hamburgers,False,True,2.0,196
Brooklyn Pizza,North Miami Beach,FL,33162,US, Pasta,False,True,2.0,196
Brooklyn Pizza,North Miami Beach,FL,33162,US, Pizza,False,True,2.0,196
Brooklyn Pizza,North Miami Beach,FL,33162,US, Subs,False,True,2.0,196
Wild Burger,Manitowoc,WI,54220,US,American,True,True,2.7,124
Wild Burger,Manitowoc,WI,54220,US, American Food,True,True,2.7,124
Wild Burger,Manitowoc,WI,54220,US, Bar/Pub Food,True,True,2.7,124
Wild Burger,Manitowoc,WI,54220,US, Burgers,True,True,2.7,124
Wild Burger,Manitowoc,WI,54220,US, Chicken,True,True,2.7,124
Wild Burger,Manitowoc,WI,54220,US, Free Delivery,True,True,2.7,124
Wild Burger,Manitowoc,WI,54220,US, Subs & Sandwiches,True,True,2.7,124
Wild Burger,Manitowoc,WI,54220,US, Wings,True,True,2.7,124
Falafel Me,Austin,TX,78701,US,Exclusive To Eats,True,True,1.0,2
Falafel Me,Austin,TX,78701,US, Falafel,True,True,1.0,2
Falafel Me,Austin,TX,78701,US, Greek,True,True,1.0,2
Falafel Me,Austin,TX,78701,US, Mediterranean,True,True,1.0,2
Falafel Me,Austin,TX,78701,US, Only Available Here,True,True,1.0,2
Chinese Bites,Irving,TX,75039,US,Asian,True,True,1.8,17
Chinese Bites,Irving,TX,75039,US, Asian Fusion,True,True,1.8,17
Chinese Bites,Irving,TX,75039,US, Chinese,True,True,1.8,17
Chinese Bites,Irving,TX,75039,US, Indian,True,True,1.8,17
Chinese Bites,Irving,TX,75039,US, Vegetarian,True,True,1.8,17
Buddy V's Cake Slice,Tampa,FL,33635,US,Bakery,True,True,4.4,22
Buddy V's Cake Slice,Tampa,FL,33635,US, Cake,True,True,4.4,22
Buddy V's Cake Slice,Tampa,FL,33635,US, Cake Shop,True,True,4.4,22
Buddy V's Cake Slice,Tampa,FL,33635,US, Cakes,True,True,4.4,22
Buddy V's Cake Slice,Tampa,FL,33635,US, Dessert,True,True,4.4,22
Buddy V's Cake Slice,Tampa,FL,33635,US, Desserts,True,True,4.4,22
Buddy V's Cake Slice,Tampa,FL,33635,US, Pastries,True,True,4.4,22
Starbucks,Bradford,ON,L3Z 1X8,CA,Bakery,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Breakfast & Brunch,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Breakfast &Amp; Brunch,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Breakfast And Brunch,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Cafe,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Cold Coffees,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Cold Drinks,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Frappuccino Blended Beverages,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Frappuccino® Blended Beverages,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Group Friendly,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Hot Breakfast,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Hot Coffees,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Hot Drinks,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Hot Teas,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Iced Teas,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Lunch,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Snacks & Sweets,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, VIA Instant,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, VIA® Instant,False,True,4.5,37
Starbucks,Bradford,ON,L3Z 1X8,CA, Whole Bean,False,True,4.5,37
Taouk,Sainte-Thérèse,QC,J7E 2B4,CA,Chicken,True,True,4.7,1
Taouk,Sainte-Thérèse,QC,J7E 2B4,CA, Healthy,True,True,4.7,1
Taouk,Sainte-Thérèse,QC,J7E 2B4,CA, Middle Eastern,True,True,4.7,1
Taouk,Sainte-Thérèse,QC,J7E 2B4,CA, Moyen-Oriental,True,True,4.7,1
Taouk,Sainte-Thérèse,QC,J7E 2B4,CA, Salads,True,True,4.7,1
Taouk,Sainte-Thérèse,QC,J7E 2B4,CA, Sandwich,True,True,4.7,1
Taouk,Sainte-Thérèse,QC,J7E 2B4,CA, Sandwiches & Subs,True,True,4.7,1
Taouk,Sainte-Thérèse,QC,J7E 2B4,CA, Sandwichs Et Sous-Marins,True,True,4.7,1
Taouk,Sainte-Thérèse,QC,J7E 2B4,CA, Santé,True,True,4.7,1
Nashville Kickn-Chicken,Villa Rica,GA,30180,US,American,True,True,2.8,10
Nashville Kickn-Chicken,Villa Rica,GA,30180,US, Chicken,True,True,2.8,10
Nashville Kickn-Chicken,Villa Rica,GA,30180,US, Chicken Tenders,True,True,2.8,10
Nashville Kickn-Chicken,Villa Rica,GA,30180,US, Chicken Wings,True,True,2.8,10
Nashville Kickn-Chicken,Villa Rica,GA,30180,US, Sandwiches,True,True,2.8,10
Nashville Kickn-Chicken,Villa Rica,GA,30180,US, Southern,True,True,2.8,10
Nashville Kickn-Chicken,Villa Rica,GA,30180,US, Vegan Friendly,True,True,2.8,10
Nashville Kickn-Chicken,Villa Rica,GA,30180,US, Vegetarian,True,True,2.8,10
Nashville Kickn-Chicken,Villa Rica,GA,30180,US, Vegetarian Friendly,True,True,2.8,10
Nashville Kickn-Chicken,Villa Rica,GA,30180,US, Wings,True,True,2.8,10
Thrilled Cheese,Raleigh,NC,27604,US,Comfort Food,True,True,2.6,12
Thrilled Cheese,Raleigh,NC,27604,US, Deli,True,True,2.6,12
Thrilled Cheese,Raleigh,NC,27604,US, Dinner,True,True,2.6,12
Thrilled Cheese,Raleigh,NC,27604,US, Late Night,True,True,2.6,12
Thrilled Cheese,Raleigh,NC,27604,US, Lunch,True,True,2.6,12
Thrilled Cheese,Raleigh,NC,27604,US, New American,True,True,2.6,12
Thrilled Cheese,Raleigh,NC,27604,US, Sandwich,True,True,2.6,12
Thrilled Cheese,Raleigh,NC,27604,US, Sandwiches,True,True,2.6,12
Starbucks,San Pablo,CA,94806,US,Bakery,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Breakfast And Brunch,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Cafe,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Coffee & Tea,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Coffee &Amp; Tea,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Cold Coffees,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Cold Drinks,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Frappuccino Blended Beverages,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Frappuccino® Blended Beverages,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Hot Breakfast,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Hot Coffees,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Hot Drinks,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Hot Teas,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Iced Teas,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Lunch,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Snacks & Sweets,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, VIA Instant,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, VIA® Instant,False,True,4.3,53
Starbucks,San Pablo,CA,94806,US, Whole Bean,False,True,4.3,53
Andy's Pizza Bethesda,Bethesda,MD,20814,US,American,True,True,4.7,118
Andy's Pizza Bethesda,Bethesda,MD,20814,US, Breakfast,True,True,4.7,118
Andy's Pizza Bethesda,Bethesda,MD,20814,US, Deli,True,True,4.7,118
Andy's Pizza Bethesda,Bethesda,MD,20814,US, Dinner,True,True,4.7,118
Andy's Pizza Bethesda,Bethesda,MD,20814,US, Italian,True,True,4.7,118
Andy's Pizza Bethesda,Bethesda,MD,20814,US, Lunch,True,True,4.7,118
Andy's Pizza Bethesda,Bethesda,MD,20814,US, Pizza,True,True,4.7,118
Andy's Pizza Bethesda,Bethesda,MD,20814,US, Sandwiches,True,True,4.7,118
Andy's Pizza Bethesda,Bethesda,MD,20814,US, Subs & Sandwiches,True,True,4.7,118
Petro-Canada,St. Albert,AB,T8N3P8,CA,Café/Thé,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Coffee/Tea,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Convenience,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Crème Glacée,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Crèmerie,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Dessert,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Desserts,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Drinks,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Dépanneur,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Everyday Essentials,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Food & Drinks,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Grocery,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Home & Personal Care,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Ice Cream,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Ice Cream & Frozen Treats,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Nestle 4 Pour 2,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Nestle Buy 2 Get 2,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Nourriture Et Boissons,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Sandwiches & Subs,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Sandwichs Et Sous-Marins,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Snacks,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Soup,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Soupe,True,True,4.0,1
Petro-Canada,St. Albert,AB,T8N3P8,CA, Épicerie,True,True,4.0,1
Kfc,Memphis,TN,38114,US,American,True,True,3.5,48
Kfc,Memphis,TN,38114,US, Bowls,True,True,3.5,48
Kfc,Memphis,TN,38114,US, Chicken,True,True,3.5,48
Kfc,Memphis,TN,38114,US, Dinner,True,True,3.5,48
Kfc,Memphis,TN,38114,US, Fast Food,True,True,3.5,48
Kfc,Memphis,TN,38114,US, Lunch,True,True,3.5,48
Kfc,Memphis,TN,38114,US, Potato,True,True,3.5,48
Kfc,Memphis,TN,38114,US, Sandwiches,True,True,3.5,48
Kfc,Memphis,TN,38114,US, Southern,True,True,3.5,48
Kfc,Memphis,TN,38114,US, Wings,True,True,3.5,48
Marco's Pizza,Oshkosh,WI,54902,US,Gluten Free,True,True,3.1,41
Marco's Pizza,Oshkosh,WI,54902,US, Italian,True,True,3.1,41
Marco's Pizza,Oshkosh,WI,54902,US, Pizza,True,True,3.1,41
Marco's Pizza,Oshkosh,WI,54902,US, Sandwich,True,True,3.1,41
Marco's Pizza,Oshkosh,WI,54902,US, Subs & Sandwiches,True,True,3.1,41
Church's Texas Chicken,Americus,GA,31709,US,American,True,True,3.8,85
Church's Texas Chicken,Americus,GA,31709,US, Chicken,True,True,3.8,85
Church's Texas Chicken,Americus,GA,31709,US, Chicken Tenders,True,True,3.8,85
Church's Texas Chicken,Americus,GA,31709,US, Chicken Wings,True,True,3.8,85
Church's Texas Chicken,Americus,GA,31709,US, Family Friendly,True,True,3.8,85
Church's Texas Chicken,Americus,GA,31709,US, Family Meals,True,True,3.8,85
Church's Texas Chicken,Americus,GA,31709,US, Fast Food,True,True,3.8,85
Church's Texas Chicken,Americus,GA,31709,US, Fried Chicken,True,True,3.8,85
Church's Texas Chicken,Americus,GA,31709,US, Sandwiches,True,True,3.8,85
Church's Texas Chicken,Americus,GA,31709,US, Southern,True,True,3.8,85
Church's Texas Chicken,Americus,GA,31709,US, Wings,True,True,3.8,85
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA,American,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Breakfast & Brunch,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Breakfast &Amp; Brunch,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Burgers,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Canadian,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Canadien,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Déjeuner Et Brunch,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Dîner,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Fait-Maison,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Family Meals,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Gauffres,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Hamburgers,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Healthy,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Homemade,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Lunch,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Offers,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Offres,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Pasta,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Repas Familial,True,True,4.6,45
Ricky's Country Restaurant,Coquitlam,BC,V3K,CA, Salads,True,True,4.6,45
